230.51208012310002	-1.7036247474e-4
230.51232424920957	-1.1708580009e-4
230.51256837531915	2.1674490656e-4
230.5128125014287	2.6636053695e-4
230.51305662753825	1.6546746338e-4
230.5133007536478	-9.1490702708e-5
230.51354487975738	-2.4304635083e-4
230.51378900586693	9.9840022731e-5
230.51403313197648	4.6357608986e-4
230.51427725808605	1.1876574244e-4
230.5145213841956	-3.8506929449e-4
230.51476551030515	-2.4249389973e-4
230.51500963641473	2.4994999217e-4
230.51525376252428	3.1860253932e-4
230.51549788863383	4.4669561109e-4
230.51574201474338	3.8682283078e-4
230.51598614085296	7.6369236570e-5
230.5162302669625	-1.4521105239e-4
230.51647439307206	-8.4149658533e-5
230.51671851918164	4.0162389504e-4
230.5169626452912	5.2132072128e-4
230.51720677140074	3.1811774767e-4
230.5174508975103	2.9641766274e-4
230.51769502361986	7.7767343021e-5
230.51793914972941	-3.0743380745e-5
230.51818327583896	-5.0439315711e-5
230.51842740194854	-3.4564272863e-4
230.5186715280581	-6.6070012250e-4
230.51891565416764	-2.8048466140e-4
230.5191597802772	3.0848713197e-4
230.51940390638677	1.3176945687e-4
230.51964803249632	-1.7046943886e-4
230.51989215860587	-6.4153415323e-4
230.52013628471545	-1.6872024382e-3
230.520380410825	-3.1813402931e-3
230.52062453693455	-5.0747176103e-3
230.52086866304413	-6.8094045774e-3
230.52111278915368	-7.2631070106e-3
230.52135691526323	-6.0186371612e-3
230.52160104137278	-3.7408382318e-3
230.52184516748235	-2.0560859540e-3
230.5220892935919	-9.2912110842e-4
230.52233341970145	4.3386210299e-4
230.52257754581103	1.7887960275e-3
230.52282167192058	2.2552988865e-3
230.52306579803013	2.0256068265e-3
230.52330992413968	2.3304131384e-3
230.52355405024926	2.6383303352e-3
230.5237981763588	1.8191006281e-3
230.52404230246836	6.6265372275e-4
230.52428642857794	1.6699577092e-4
230.5245305546875	2.1149824267e-4
230.52477468079704	-7.9476014374e-6
230.5250188069066	-2.3794204874e-4
230.52526293301617	-4.8206553756e-4
230.52550705912572	-1.1723066755e-3
230.52575118523526	-1.3160670987e-3
230.52599531134484	-7.2075673934e-4
230.5262394374544	8.1575538773e-5
230.52648356356394	6.3338886009e-4
230.5267276896735	8.4057182087e-5
230.52697181578307	-9.9784325712e-4
230.52721594189262	-8.8833559100e-4
230.52746006800217	7.6587225891e-4
230.52770419411175	1.6668090805e-3
230.5279483202213	1.1332344049e-3
230.52819244633085	5.0850369165e-4
230.52843657244043	8.5644682406e-4
230.52868069854998	8.9833909820e-4
230.52892482465953	8.8994022304e-4
230.52916895076908	1.0234503080e-3
230.52941307687865	1.0449889741e-3
230.5296572029882	1.2244453030e-3
230.52990132909775	1.9774853151e-3
230.53014545520733	3.1371997055e-3
230.53038958131688	4.6052388452e-3
230.53063370742643	5.8944546035e-3
230.53087783353598	7.8822873360e-3
230.53112195964556	1.1215209307e-2
230.5313660857551	1.6783684897e-2
230.53161021186466	2.5293140712e-2
230.53185433797424	3.7848566761e-2
230.5320984640838	5.3650078361e-2
230.53234259019334	6.8182618101e-2
230.5325867163029	7.4467133080e-2
230.53283084241247	7.0002475644e-2
230.53307496852202	6.1420354185e-2
230.53331909463157	5.4757549537e-2
230.53356322074114	5.2325367684e-2
230.5338073468507	5.3201941082e-2
230.53405147296024	5.6811018780e-2
230.53429559906982	6.2785335158e-2
230.53453972517937	6.9347717669e-2
230.53478385128892	6.4914145581e-2
230.53502797739847	5.2478351788e-2
230.53527210350805	3.7892328612e-2
230.5355162296176	2.5252354118e-2
230.53576035572715	1.6789076723e-2
230.53600448183673	1.1977548741e-2
230.53624860794628	8.5355190750e-3
230.53649273405583	5.9631665576e-3
230.53673686016538	4.0051479497e-3
230.53698098627495	3.0546331963e-3
230.5372251123845	2.3546547577e-3
230.53746923849405	1.7640389247e-3
230.53771336460363	1.0844517385e-3
230.53795749071318	4.2249909535e-4
230.53820161682273	3.2416157450e-4
230.53844574293228	4.6319522816e-4
230.53868986904186	7.2609586190e-4
230.5389339951514	6.4511324815e-4
230.53917812126096	3.9852015666e-4
230.53942224737054	2.7150003558e-4
230.5396663734801	2.5444493673e-4
230.53991049958964	1.1911510744e-4
230.54015462569922	-5.3969892813e-5
230.54039875180877	1.6365730239e-4
230.54064287791832	-1.0431052831e-4
230.54088700402787	-1.9993062717e-4
230.54113113013744	3.4199026114e-5
230.541375256247	-5.1465482881e-5
230.54161938235654	-3.6422651844e-4
230.54186350846612	-2.6830590836e-4
230.54210763457567	-5.0752820961e-5
230.54235176068522	1.8845518842e-6
230.54259588679477	-1.0714022675e-4
230.54284001290435	-3.4559500879e-4
230.5430841390139	-2.5321995387e-4
230.54332826512345	-1.9902388700e-4
230.54357239123303	-1.2543103625e-4
230.54381651734258	-1.1687055892e-4
230.54406064345213	1.8656782054e-6
230.54430476956168	5.4937349652e-4
230.54454889567126	8.1784009403e-4
230.5447930217808	7.4986279257e-4
230.54503714789035	3.4090260939e-4
230.54528127399993	2.8324707493e-4
230.54552540010948	5.0239519565e-4
230.54576952621903	4.6697839635e-4
230.5460136523286	1.4144517912e-4
230.54625777843816	-1.7385300516e-4
230.5465019045477	-3.0894581544e-4
230.54674603065726	-7.0212342042e-4
230.54699015676684	-4.5314959310e-4
230.5472342828764	5.1935922679e-4
230.54747840898594	1.7807130501e-3
230.54772253509552	2.6964429071e-3
230.54796666120507	3.8592983601e-3
230.54821078731462	4.7665385312e-3
230.54845491342417	4.4762507665e-3
230.54869903953374	2.4596409582e-3
230.5489431656433	4.0596813826e-6
230.54918729175284	-1.0790296441e-3
230.54943141786242	-7.0458336199e-4
230.54967554397197	-3.0021108705e-4
230.54991967008152	-3.8019140471e-4
230.55016379619107	-3.6413838706e-4
230.55040792230065	1.6493917988e-4
230.5506520484102	7.7875286728e-4
